id_cliente,nome_cliente,estado,email,id_venda,id_produto,data_venda,quantidade,preco_unitario,desconto_percent,frete,data_venda_formatada,nome_produto,categoria,preco_custo
203,Ana Paula,MG,cliente203@email.com,389.0,58.0,2026-01-23,4.0,507.59,15.0,19.83,23/01/2026,Romance,Livros,131.82
203,Ana Paula,MG,cliente203@email.com,411.0,47.0,2025-02-14,3.0,666.68,0.0,27.83,14/02/2025,Mesa,Moveis,337.22
203,Ana Paula,MG,cliente203@email.com,693.0,30.0,2025-10-24,5.0,290.26,0.0,9.82,24/10/2025,Calça Jeans,Vestuário,375.12
203,Ana Paula,MG,cliente203@email.com,704.0,4.0,2025-12-04,4.0,436.5,20.0,19.71,04/12/2025,Camiseta,Vestuário,186.4
203,Ana Paula,MG,cliente203@email.com,730.0,999.0,2025-12-30,3.0,100.56,15.0,4.15,30/12/2025,,,
203,Ana Paula,MG,cliente203@email.com,783.0,18.0,2026-02-21,5.0,550.76,0.0,10.99,21/02/2026,Camiseta Premium,Vestuário,324.33
203,Ana Paula,MG,cliente203@email.com,1169.0,73.0,2027-03-14,5.0,390.51,10.0,2.91,14/03/2027,Romance,Livros,81.75
204,Maria Souza,ES,cliente204@email.com,342.0,62.0,2024-12-07,7.0,588.18,0.0,48.73,07/12/2024,Calça Jeans,Vestuário,315.81
204,Maria Souza,ES,cliente204@email.com,678.0,20.0,2026-01-07,2.0,485.1,5.0,41.21,07/01/2026,Romance,Livros,432.76
204,Maria Souza,ES,cliente204@email.com,792.0,999.0,2026-05-01,2.0,612.44,0.0,10.49,01/05/2026,,,
204,Maria Souza,ES,cliente204@email.com,1054.0,54.0,2026-11-19,2.0,10.61,10.0,28.61,19/11/2026,Fone,Eletrônicos,355.91
204,Maria Souza,ES,cliente204@email.com,1081.0,20.0,2026-12-16,3.0,189.37,0.0,27.71,16/12/2026,Romance,Livros,432.76
205,Ana Paula,SP,cliente205@email.com,433.0,6.0,2025-03-08,6.0,482.33,0.0,14.57,08/03/2025,Calça Jeans,Vestuário,361.87
205,Ana Paula,SP,cliente205@email.com,551.0,13.0,2025-08-03,2.0,74.56,20.0,36.0,03/08/2025,Fone,Eletrônicos,489.55
206,Ana Paula,RJ,cliente206@email.com,114.0,33.0,2024-06-22,2.0,488.78,5.0,42.47,22/06/2024,Calça Jeans,Vestuário,278.62
206,Ana Paula,RJ,cliente206@email.com,548.0,4.0,2025-07-01,2.0,458.8,0.0,43.41,01/07/2025,Camiseta,Vestuário,186.4
206,Ana Paula,RJ,cliente206@email.com,611.0,75.0,2025-09-02,4.0,39.91,10.0,13.02,02/09/2025,Cadeira Pro,Moveis,420.27
206,Ana Paula,RJ,cliente206@email.com,1066.0,73.0,2026-12-01,1.0,179.64,20.0,47.23,01/12/2026,Romance,Livros,81.75
207,Carlos José,RJ,cliente207@email.com,270.0,33.0,2024-09-26,2.0,497.35,0.0,34.78,26/09/2024,Calça Jeans,Vestuário,278.62
207,Carlos José,RJ,cliente207@email.com,540.0,47.0,2025-06-23,0.0,256.48,10.0,32.38,23/06/2025,Mesa,Moveis,337.22
207,Carlos José,RJ,cliente207@email.com,1043.0,7.0,2026-11-08,3.0,242.78,0.0,22.28,08/11/2026,Camiseta,Vestuário,157.49
207,Carlos José,RJ,cliente207@email.com,1071.0,63.0,2027-12-06,2.0,463.14,0.0,1.69,06/12/2027,Romance,Livros,101.17
207,Carlos José,RJ,cliente207@email.com,1125.0,77.0,2027-01-29,2.0,579.99,0.0,44.99,29/01/2027,Feijão,Alimentos,128.87
208,João Silva,ES,cliente208@email.com,366.0,9.0,2024-12-31,0.0,75.9,5.0,26.05,31/12/2024,Feijão,Alimentos,256.86
208,João Silva,ES,cliente208@email.com,497.0,17.0,2025-04-11,1.0,399.98,15.0,32.28,11/04/2025,Calça Jeans,Vestuário,178.29
208,João Silva,ES,cliente208@email.com,801.0,13.0,2026-03-11,6.0,247.86,5.0,19.4,11/03/2026,Fone,Eletrônicos,489.55
209,João Silva,RJ,cliente209@email.com,,,,,,,,,,,
210,Pedro  Santos,SP,cliente210@email.com,251.0,13.0,2024-10-07,2.0,518.35,0.0,32.99,07/10/2024,Fone,Eletrônicos,489.55
210,Pedro  Santos,SP,cliente210@email.com,505.0,21.0,2025-05-19,4.0,278.1,0.0,16.25,19/05/2025,Cadeiranan,Livros,118.94
210,Pedro  Santos,SP,cliente210@email.com,795.0,34.0,2026-03-05,3.0,41.72,0.0,38.08,05/03/2026,Ficção Científica,Livros,288.28
210,Pedro  Santos,SP,cliente210@email.com,1014.0,36.0,2026-10-10,4.0,126.28,5.0,14.76,10/10/2026,Ficção Científica Pro,Livros,42.3
211,Carlos José,SP,cliente211@email.com,945.0,24.0,2026-08-02,1.0,401.6,0.0,31.41,02/08/2026,Calça Jeans,Vestuário,385.43
211,Carlos José,SP,cliente211@email.com,988.0,2.0,2026-09-14,1.0,223.03,10.0,39.39,14/09/2026,Fone Pro,Eletrônicos,249.48
211,Carlos José,SP,cliente211@email.com,1156.0,52.0,2027-03-01,100.0,169.18,0.0,31.91,01/03/2027,Ficção Científica,Livros,425.09
212,Ana Paula,SP,cliente212@email.com,349.0,76.0,2024-12-14,4.0,227.22,0.0,41.03,14/12/2024,Cadeira,Moveis,430.9
212,Ana Paula,SP,cliente212@email.com,498.0,40.0,2026-05-12,2.0,289.41,15.0,35.58,12/05/2026,Cadeira,Moveis,245.21
212,Ana Paula,SP,cliente212@email.com,895.0,37.0,2026-06-13,1.0,286.51,15.0,36.6,13/06/2026,Notebook,Eletrônicos,156.32
213,João Silva,SP,cliente213@email.com,46.0,80.0,2024-03-16,5.0,509.97,5.0,22.7,16/03/2024,Carregador,Eletrônicos,270.86
213,João Silva,SP,cliente213@email.com,139.0,28.0,2024-06-17,2.0,234.61,0.0,33.64,17/06/2024,Ficção Científica Pro,Livros,143.38
213,João Silva,SP,cliente213@email.com,230.0,58.0,2024-09-16,1.0,573.34,5.0,47.09,16/09/2024,Romance,Livros,131.82
213,João Silva,SP,cliente213@email.com,397.0,26.0,2025-01-31,2.0,638.64,15.0,30.7,31/01/2025,Ficção Científica,Livros,497.3
213,João Silva,SP,cliente213@email.com,662.0,6.0,2025-10-23,2.0,227.77,0.0,17.91,23/10/2025,Calça Jeans,Vestuário,361.87
213,João Silva,SP,cliente213@email.com,761.0,26.0,2026-01-30,2.0,338.0,5.0,16.8,30/01/2026,Ficção Científica,Livros,497.3
213,João Silva,SP,cliente213@email.com,1138.0,25.0,2027-02-11,2.0,502.27,0.0,36.9,11/02/2027,Carregador,Eletrônicos,26.58
214,Ana Paula,SP,cliente214@email.com,224.0,13.0,2024-08-11,1.0,49.73,15.0,12.24,11/08/2024,Fone,Eletrônicos,489.55
214,Ana Paula,SP,cliente214@email.com,291.0,5.0,2024-11-16,3.0,208.22,0.0,45.8,16/11/2024,Fone Premium,Eletrônicos,373.36
214,Ana Paula,SP,cliente214@email.com,467.0,21.0,2025-04-11,2.0,594.81,0.0,28.08,11/04/2025,Cadeiranan,Livros,118.94
214,Ana Paula,SP,cliente214@email.com,502.0,23.0,2025-05-16,3.0,378.11,0.0,20.02,16/05/2025,Mesa,Moveis,288.14
214,Ana Paula,SP,cliente214@email.com,769.0,14.0,2027-02-07,5.0,258.26,10.0,19.85,07/02/2027,Mesa,Moveis,245.94
215,João Silva,SP,cliente215@email.com,971.0,11.0,2026-08-28,5.0,423.4,20.0,36.2,28/08/2026,Carregador,Eletrônicos,128.98
217,João Silva,ES,cliente217@email.com,109.0,50.0,2024-04-18,1.0,687.76,0.0,28.26,18/04/2024,Notebook,Eletrônicos,151.17
217,João Silva,ES,cliente217@email.com,593.0,36.0,2025-08-15,1.0,69.99,0.0,48.01,15/08/2025,Ficção Científica Pro,Livros,42.3
218,Carlos José,RJ,cliente218@email.com,544.0,20.0,2025-07-27,3.0,192.56,20.0,48.55,27/07/2025,Romance,Livros,432.76
218,Carlos José,RJ,cliente218@email.com,1035.0,37.0,2026-10-31,8.0,273.71,0.0,14.6,31/10/2026,Notebook,Eletrônicos,156.32
218,Carlos José,RJ,cliente218@email.com,1100.0,40.0,2027-01-04,2.0,366.72,10.0,33.55,04/01/2027,Cadeira,Moveis,245.21
219,Maria Souza,RJ,cliente219@email.com,420.0,43.0,2025-04-24,1.0,420.89,20.0,39.31,24/04/2025,Carregador,Eletrônicos,422.89
219,Maria Souza,RJ,cliente219@email.com,1030.0,20.0,2026-09-26,2.0,534.74,0.0,30.93,26/09/2026,Romance,Livros,432.76
220,Ana Paula,SP,cliente220@email.com,95.0,63.0,2024-05-04,5.0,75.55,10.0,31.67,04/05/2024,Romance,Livros,101.17
220,Ana Paula,SP,cliente220@email.com,125.0,56.0,2024-06-03,3.0,183.63,5.0,0.98,03/06/2024,Camiseta Pro,Vestuário,151.77
220,Ana Paula,SP,cliente220@email.com,445.0,34.0,2025-05-19,2.0,268.14,0.0,41.43,19/05/2025,Ficção Científica,Livros,288.28
220,Ana Paula,SP,cliente220@email.com,468.0,47.0,2025-04-12,3.0,347.55,0.0,20.57,12/04/2025,Mesa,Moveis,337.22
220,Ana Paula,SP,cliente220@email.com,592.0,51.0,2025-08-14,100.0,263.29,0.0,38.18,14/08/2025,Romance,Livros,164.66
220,Ana Paula,SP,cliente220@email.com,878.0,79.0,2026-05-27,2.0,215.89,0.0,33.9,27/05/2026,Smartphone,Eletrônicos,155.12
220,Ana Paula,SP,cliente220@email.com,993.0,38.0,2026-11-18,2.0,389.96,0.0,25.55,18/11/2026,Ficção Científica,Livros,99.5
221,Carlos José,SP,cliente221@email.com,277.0,4.0,2024-10-03,100.0,96.78,0.0,5.44,03/10/2024,Camiseta,Vestuário,186.4
221,Carlos José,SP,cliente221@email.com,521.0,67.0,2025-06-04,0.0,252.49,0.0,5.52,04/06/2025,Mesa Pro,Moveis,443.88
221,Carlos José,SP,cliente221@email.com,643.0,76.0,2025-10-04,5.0,699.08,15.0,4.38,04/10/2025,Cadeira,Moveis,430.9
222,Carlos José,SP,cliente222@email.com,23.0,79.0,2025-01-22,1.0,142.56,0.0,41.31,22/01/2025,Smartphone,Eletrônicos,155.12
222,Carlos José,SP,cliente222@email.com,309.0,53.0,2025-01-03,5.0,379.32,15.0,34.25,03/01/2025,Carregador,Eletrônicos,72.63
222,Carlos José,SP,cliente222@email.com,768.0,21.0,2026-02-06,2.0,548.22,15.0,18.27,06/02/2026,Cadeiranan,Livros,118.94
223,Carlos José,RJ,cliente223@email.com,424.0,60.0,2025-02-27,3.0,28.6,10.0,23.92,27/02/2025,Camiseta,Vestuário,45.39
223,Carlos José,RJ,cliente223@email.com,732.0,44.0,2026-01-01,3.0,24.23,0.0,23.51,01/01/2026,Fone,Eletrônicos,465.36
223,Carlos José,RJ,cliente223@email.com,1193.0,64.0,2027-03-08,1.0,326.22,20.0,49.51,08/03/2027,Fone,Eletrônicos,40.12
224,Carlos José,SP,cliente224@email.com,129.0,48.0,2024-05-08,4.0,49.7,5.0,5.73,08/05/2024,Cadeira,Moveis,182.53
224,Carlos José,SP,cliente224@email.com,245.0,6.0,2024-09-01,2.0,305.92,15.0,24.19,01/09/2024,Calça Jeans,Vestuário,361.87
224,Carlos José,SP,cliente224@email.com,591.0,6.0,2025-09-12,2.0,450.75,15.0,16.07,12/09/2025,Calça Jeans,Vestuário,361.87
224,Carlos José,SP,cliente224@email.com,673.0,14.0,2025-10-04,6.0,533.23,5.0,10.73,04/10/2025,Mesa,Moveis,245.94
224,Carlos José,SP,cliente224@email.com,893.0,61.0,2026-06-11,1.0,570.23,15.0,6.31,11/06/2026,Romance,Livros,7.57
224,Carlos José,SP,cliente224@email.com,939.0,17.0,2026-07-27,2.0,107.58,0.0,43.66,27/07/2026,Calça Jeans,Vestuário,178.29
225,Carlos José,MG,cliente225@email.com,246.0,34.0,2024-10-02,0.0,102.1,5.0,10.92,02/10/2024,Ficção Científica,Livros,288.28
225,Carlos José,MG,cliente225@email.com,375.0,76.0,2025-01-09,2.0,196.48,0.0,18.74,09/01/2025,Cadeira,Moveis,430.9
225,Carlos José,MG,cliente225@email.com,817.0,77.0,2026-03-27,2.0,445.43,10.0,26.46,27/03/2026,Feijão,Alimentos,128.87
226,Pedro  Santos,ES,cliente226@email.com,144.0,59.0,2024-06-22,0.0,335.39,0.0,45.03,22/06/2024,Mesa,Moveis,307.7
226,Pedro  Santos,ES,cliente226@email.com,239.0,54.0,2024-08-26,2.0,610.42,0.0,21.75,26/08/2024,Fone,Eletrônicos,355.91
226,Pedro  Santos,ES,cliente226@email.com,1036.0,54.0,2026-12-31,4.0,121.33,0.0,29.74,31/12/2026,Fone,Eletrônicos,355.91
227,Ana Paula,RJ,cliente227@email.com,52.0,29.0,2024-02-21,0.0,129.94,5.0,20.05,21/02/2024,Feijão,Alimentos,442.33
227,Ana Paula,RJ,cliente227@email.com,427.0,22.0,2025-03-02,1.0,245.09,0.0,40.12,02/03/2025,Notebook,Eletrônicos,252.1
227,Ana Paula,RJ,cliente227@email.com,605.0,57.0,2025-08-27,1.0,556.31,20.0,5.63,27/08/2025,Mesa,Moveis,212.79
227,Ana Paula,RJ,cliente227@email.com,868.0,80.0,2026-05-17,3.0,131.29,15.0,41.19,17/05/2026,Carregador,Eletrônicos,270.86
229,Ana Paula,ES,cliente229@email.com,29.0,69.0,2024-01-29,1.0,283.39,5.0,28.38,29/01/2024,Carregador Pro,Eletrônicos,291.54
230,Pedro  Santos,SP,cliente230@email.com,296.0,9.0,2024-11-21,3.0,62.8,5.0,41.86,21/11/2024,Feijão,Alimentos,256.86
230,Pedro  Santos,SP,cliente230@email.com,405.0,2.0,2025-02-08,3.0,235.91,5.0,30.02,08/02/2025,Fone Pro,Eletrônicos,249.48
230,Pedro  Santos,SP,cliente230@email.com,606.0,26.0,2025-08-28,2.0,46.3,0.0,33.99,28/08/2025,Ficção Científica,Livros,497.3
230,Pedro  Santos,SP,cliente230@email.com,867.0,45.0,2026-05-16,1.0,204.94,10.0,47.25,16/05/2026,Ficção Científica,Livros,39.86
230,Pedro  Santos,SP,cliente230@email.com,1021.0,55.0,2026-11-16,4.0,274.78,20.0,37.93,16/11/2026,Camiseta,Vestuário,278.65
231,Pedro  Santos,MG,cliente231@email.com,17.0,38.0,2024-01-17,2.0,269.85,5.0,6.47,17/01/2024,Ficção Científica,Livros,99.5
231,Pedro  Santos,MG,cliente231@email.com,195.0,3.0,2024-07-13,5.0,483.61,0.0,43.7,13/07/2024,Arroz,Alimentos,93.52
231,Pedro  Santos,MG,cliente231@email.com,235.0,43.0,2024-08-22,6.0,628.14,5.0,12.37,22/08/2024,Carregador,Eletrônicos,422.89
231,Pedro  Santos,MG,cliente231@email.com,460.0,34.0,2025-05-04,5.0,485.96,0.0,48.14,04/05/2025,Ficção Científica,Livros,288.28
232,Ana Paula,SP,cliente232@email.com,321.0,40.0,2024-11-16,3.0,716.47,0.0,27.26,16/11/2024,Cadeira,Moveis,245.21
232,Ana Paula,SP,cliente232@email.com,780.0,13.0,2026-03-20,3.0,147.05,0.0,25.04,20/03/2026,Fone,Eletrônicos,489.55
233,João Silva,SP,cliente233@email.com,41.0,4.0,2024-02-10,3.0,333.98,5.0,21.6,10/02/2024,Camiseta,Vestuário,186.4
233,João Silva,SP,cliente233@email.com,225.0,30.0,2024-08-12,4.0,289.83,0.0,42.77,12/08/2024,Calça Jeans,Vestuário,375.12
233,João Silva,SP,cliente233@email.com,364.0,73.0,2024-12-29,2.0,277.55,20.0,21.51,29/12/2024,Romance,Livros,81.75
234,Maria Souza,SP,cliente234@email.com,102.0,16.0,2024-06-10,5.0,228.53,10.0,41.42,10/06/2024,Camiseta,Vestuário,220.03
234,Maria Souza,SP,cliente234@email.com,541.0,30.0,2025-06-24,4.0,254.5,5.0,6.82,24/06/2025,Calça Jeans,Vestuário,375.12
234,Maria Souza,SP,cliente234@email.com,1145.0,53.0,2027-02-18,4.0,284.4,15.0,46.99,18/02/2027,Carregador,Eletrônicos,72.63
235,João Silva,RJ,cliente235@email.com,82.0,17.0,2024-03-22,0.0,449.21,0.0,11.24,22/03/2024,Calça Jeans,Vestuário,178.29
235,João Silva,RJ,cliente235@email.com,891.0,75.0,2026-06-09,3.0,7.37,0.0,4.95,09/06/2026,Cadeira Pro,Moveis,420.27
236,João Silva,ES,cliente236@email.com,89.0,25.0,2024-03-29,2.0,263.15,0.0,14.85,29/03/2024,Carregador,Eletrônicos,26.58
236,João Silva,ES,cliente236@email.com,379.0,65.0,2025-01-13,3.0,170.53,0.0,37.21,13/01/2025,Romance,Livros,201.41
236,João Silva,ES,cliente236@email.com,447.0,41.0,2025-03-22,3.0,268.29,20.0,3.09,22/03/2025,Smartphone,Eletrônicos,189.48
236,João Silva,ES,cliente236@email.com,825.0,47.0,2026-04-04,5.0,457.01,0.0,13.63,04/04/2026,Mesa,Moveis,337.22
236,João Silva,ES,cliente236@email.com,847.0,15.0,2026-04-26,5.0,330.11,0.0,32.09,26/04/2026,Carregador,Eletrônicos,453.52
236,João Silva,ES,cliente236@email.com,860.0,36.0,2026-05-09,3.0,666.38,0.0,39.51,09/05/2026,Ficção Científica Pro,Livros,42.3
236,João Silva,ES,cliente236@email.com,996.0,67.0,2026-09-22,1.0,449.58,0.0,15.61,22/09/2026,Mesa Pro,Moveis,443.88
237,João Silva,SP,cliente237@email.com,733.0,16.0,2026-01-02,3.0,576.19,0.0,26.51,02/01/2026,Camiseta,Vestuário,220.03
238,Carlos José,ES,cliente238@email.com,79.0,66.0,2024-03-19,3.0,110.01,10.0,33.38,19/03/2024,Feijão Premium,Alimentos,30.13
238,Carlos José,ES,cliente238@email.com,657.0,66.0,2025-10-18,3.0,364.81,10.0,9.56,18/10/2025,Feijão Premium,Alimentos,30.13
239,Pedro  Santos,MG,cliente239@email.com,18.0,27.0,2024-01-18,4.0,346.54,5.0,25.55,18/01/2024,Smartphone,Eletrônicos,237.62
239,Pedro  Santos,MG,cliente239@email.com,533.0,33.0,2025-07-16,4.0,368.9,0.0,36.29,16/07/2025,Calça Jeans,Vestuário,278.62
239,Pedro  Santos,MG,cliente239@email.com,614.0,64.0,2025-09-05,4.0,488.1,15.0,36.32,05/09/2025,Fone,Eletrônicos,40.12
239,Pedro  Santos,MG,cliente239@email.com,758.0,57.0,2026-01-27,3.0,359.32,0.0,28.64,27/01/2026,Mesa,Moveis,212.79
239,Pedro  Santos,MG,cliente239@email.com,1152.0,16.0,2027-04-26,6.0,314.98,20.0,29.62,26/04/2027,Camiseta,Vestuário,220.03
240,João Silva,RJ,cliente240@email.com,104.0,5.0,2024-04-13,4.0,59.58,15.0,16.21,13/04/2024,Fone Premium,Eletrônicos,373.36
240,João Silva,RJ,cliente240@email.com,561.0,13.0,2025-07-14,3.0,38.33,0.0,3.83,14/07/2025,Fone,Eletrônicos,489.55
240,João Silva,RJ,cliente240@email.com,675.0,44.0,2025-11-05,5.0,87.5,15.0,2.6,05/11/2025,Fone,Eletrônicos,465.36
240,João Silva,RJ,cliente240@email.com,715.0,14.0,2025-12-15,0.0,31.53,20.0,11.79,15/12/2025,Mesa,Moveis,245.94
240,João Silva,RJ,cliente240@email.com,879.0,56.0,2026-05-28,4.0,169.54,0.0,44.13,28/05/2026,Camiseta Pro,Vestuário,151.77
241,Pedro  Santos,MG,cliente241@email.com,250.0,23.0,2024-10-06,3.0,79.05,5.0,43.17,06/10/2024,Mesa,Moveis,288.14
241,Pedro  Santos,MG,cliente241@email.com,576.0,11.0,2025-07-29,3.0,136.99,15.0,28.6,29/07/2025,Carregador,Eletrônicos,128.98
241,Pedro  Santos,MG,cliente241@email.com,765.0,47.0,2026-02-03,4.0,497.42,0.0,49.32,03/02/2026,Mesa,Moveis,337.22
241,Pedro  Santos,MG,cliente241@email.com,827.0,51.0,2026-04-06,1.0,36.54,10.0,15.78,06/04/2026,Romance,Livros,164.66
241,Pedro  Santos,MG,cliente241@email.com,1053.0,14.0,2026-11-18,5.0,352.18,15.0,43.82,18/11/2026,Mesa,Moveis,245.94
242,Ana Paula,SP,cliente242@email.com,773.0,33.0,2026-02-11,2.0,435.13,0.0,48.32,11/02/2026,Calça Jeans,Vestuário,278.62
242,Ana Paula,SP,cliente242@email.com,1026.0,45.0,2026-10-22,1.0,444.4,15.0,32.38,22/10/2026,Ficção Científica,Livros,39.86
242,Ana Paula,SP,cliente242@email.com,1126.0,54.0,2027-01-30,4.0,518.24,0.0,17.4,30/01/2027,Fone,Eletrônicos,355.91
243,Maria Souza,SP,cliente243@email.com,360.0,75.0,2025-02-23,4.0,593.32,10.0,0.92,23/02/2025,Cadeira Pro,Moveis,420.27
243,Maria Souza,SP,cliente243@email.com,722.0,67.0,2026-01-21,5.0,351.47,0.0,25.53,21/01/2026,Mesa Pro,Moveis,443.88
243,Maria Souza,SP,cliente243@email.com,903.0,24.0,2026-06-21,3.0,458.81,5.0,12.28,21/06/2026,Calça Jeans,Vestuário,385.43
244,Ana Paula,RJ,cliente244@email.com,1.0,13.0,2024-01-01,1.0,576.07,0.0,28.53,01/01/2024,Fone,Eletrônicos,489.55
244,Ana Paula,RJ,cliente244@email.com,13.0,23.0,2024-01-13,3.0,320.0,5.0,18.78,13/01/2024,Mesa,Moveis,288.14
244,Ana Paula,RJ,cliente244@email.com,112.0,79.0,2024-04-21,3.0,282.73,5.0,9.67,21/04/2024,Smartphone,Eletrônicos,155.12
244,Ana Paula,RJ,cliente244@email.com,156.0,50.0,2024-06-04,4.0,276.38,0.0,8.02,04/06/2024,Notebook,Eletrônicos,151.17
244,Ana Paula,RJ,cliente244@email.com,262.0,22.0,2024-09-18,5.0,515.43,10.0,42.3,18/09/2024,Notebook,Eletrônicos,252.1
244,Ana Paula,RJ,cliente244@email.com,412.0,30.0,2025-03-17,3.0,34.66,20.0,10.66,17/03/2025,Calça Jeans,Vestuário,375.12
244,Ana Paula,RJ,cliente244@email.com,470.0,13.0,2025-04-14,3.0,401.53,20.0,24.35,14/04/2025,Fone,Eletrônicos,489.55
244,Ana Paula,RJ,cliente244@email.com,512.0,8.0,2025-07-25,5.0,422.29,0.0,18.34,25/07/2025,Notebook,Eletrônicos,273.56
244,Ana Paula,RJ,cliente244@email.com,653.0,9.0,2025-10-14,1.0,23.81,20.0,13.52,14/10/2025,Feijão,Alimentos,256.86
244,Ana Paula,RJ,cliente244@email.com,1147.0,48.0,2027-02-20,4.0,481.06,15.0,35.92,20/02/2027,Cadeira,Moveis,182.53
245,Ana Paula,SP,cliente245@email.com,74.0,21.0,2024-03-14,3.0,507.3,0.0,41.07,14/03/2024,Cadeiranan,Livros,118.94
245,Ana Paula,SP,cliente245@email.com,146.0,8.0,2024-05-25,0.0,430.53,0.0,32.98,25/05/2024,Notebook,Eletrônicos,273.56
245,Ana Paula,SP,cliente245@email.com,547.0,13.0,2025-06-30,5.0,467.86,15.0,5.68,30/06/2025,Fone,Eletrônicos,489.55
245,Ana Paula,SP,cliente245@email.com,588.0,58.0,2025-08-10,2.0,418.8,15.0,42.33,10/08/2025,Romance,Livros,131.82
245,Ana Paula,SP,cliente245@email.com,589.0,13.0,2025-10-10,3.0,379.88,5.0,20.74,10/10/2025,Fone,Eletrônicos,489.55
245,Ana Paula,SP,cliente245@email.com,706.0,68.0,2025-12-06,1.0,8.86,5.0,42.39,06/12/2025,Cadeira,Moveis,18.67
245,Ana Paula,SP,cliente245@email.com,1085.0,67.0,2026-12-20,2.0,451.12,10.0,16.02,20/12/2026,Mesa Pro,Moveis,443.88
245,Ana Paula,SP,cliente245@email.com,1168.0,66.0,2027-02-11,1.0,394.45,0.0,48.63,11/02/2027,Feijão Premium,Alimentos,30.13
246,Carlos José,RJ,cliente246@email.com,418.0,67.0,2025-02-21,1.0,579.08,5.0,44.59,21/02/2025,Mesa Pro,Moveis,443.88
246,Carlos José,RJ,cliente246@email.com,824.0,9.0,2026-04-03,2.0,33.67,10.0,6.06,03/04/2026,Feijão,Alimentos,256.86
246,Carlos José,RJ,cliente246@email.com,1047.0,80.0,2026-11-12,3.0,26.71,0.0,23.28,12/11/2026,Carregador,Eletrônicos,270.86
246,Carlos José,RJ,cliente246@email.com,1153.0,35.0,2027-02-26,4.0,700.4,20.0,4.98,26/02/2027,Carregador,Eletrônicos,490.26
247,Maria Souza,MG,cliente247@email.com,77.0,62.0,2024-03-17,1.0,394.42,0.0,15.55,17/03/2024,Calça Jeans,Vestuário,315.81
247,Maria Souza,MG,cliente247@email.com,81.0,22.0,2024-03-21,2.0,440.29,0.0,46.85,21/03/2024,Notebook,Eletrônicos,252.1
247,Maria Souza,MG,cliente247@email.com,122.0,70.0,2024-05-01,5.0,185.4,0.0,39.96,01/05/2024,Carregador,Eletrônicos,222.04
247,Maria Souza,MG,cliente247@email.com,233.0,5.0,2024-07-21,2.0,380.52,0.0,46.21,21/07/2024,Fone Premium,Eletrônicos,373.36
247,Maria Souza,MG,cliente247@email.com,719.0,71.0,2025-12-19,3.0,65.85,0.0,47.73,19/12/2025,Fone,Eletrônicos,337.65
247,Maria Souza,MG,cliente247@email.com,914.0,59.0,2026-08-31,6.0,230.15,15.0,46.06,31/08/2026,Mesa,Moveis,307.7
247,Maria Souza,MG,cliente247@email.com,963.0,22.0,2026-08-20,4.0,409.74,10.0,43.83,20/08/2026,Notebook,Eletrônicos,252.1
248,Ana Paula,ES,cliente248@email.com,556.0,1.0,2025-07-09,3.0,72.35,0.0,46.06,09/07/2025,Romance Pro,Livros,13.95
249,Ana Paula,SP,cliente249@email.com,242.0,48.0,2024-08-29,5.0,187.41,10.0,5.37,29/08/2024,Cadeira,Moveis,182.53
249,Ana Paula,SP,cliente249@email.com,333.0,31.0,2024-11-28,2.0,431.52,0.0,33.49,28/11/2024,Notebook Pro,Eletrônicos,476.77
249,Ana Paula,SP,cliente249@email.com,513.0,76.0,2025-05-27,4.0,491.04,20.0,31.09,27/05/2025,Cadeira,Moveis,430.9
249,Ana Paula,SP,cliente249@email.com,534.0,60.0,2025-06-17,3.0,460.39,0.0,28.49,17/06/2025,Camiseta,Vestuário,45.39
249,Ana Paula,SP,cliente249@email.com,649.0,9.0,2025-10-10,2.0,455.07,5.0,47.22,10/10/2025,Feijão,Alimentos,256.86
249,Ana Paula,SP,cliente249@email.com,674.0,37.0,2025-11-04,1.0,20.84,5.0,48.87,04/11/2025,Notebook,Eletrônicos,156.32
249,Ana Paula,SP,cliente249@email.com,936.0,64.0,2026-07-24,3.0,293.27,5.0,11.49,24/07/2026,Fone,Eletrônicos,40.12
250,Maria Souza,SP,cliente250@email.com,93.0,53.0,2024-04-02,4.0,434.89,10.0,3.57,02/04/2024,Carregador,Eletrônicos,72.63
250,Maria Souza,SP,cliente250@email.com,133.0,53.0,2024-05-12,3.0,169.59,15.0,29.06,12/05/2024,Carregador,Eletrônicos,72.63
250,Maria Souza,SP,cliente250@email.com,617.0,19.0,2025-09-08,2.0,519.09,10.0,27.16,08/09/2025,Romance,Livros,336.12
250,Maria Souza,SP,cliente250@email.com,918.0,71.0,2026-09-04,4.0,77.2,5.0,2.77,04/09/2026,Fone,Eletrônicos,337.65
250,Maria Souza,SP,cliente250@email.com,922.0,31.0,2026-07-10,5.0,13.22,0.0,27.75,10/07/2026,Notebook Pro,Eletrônicos,476.77
250,Maria Souza,SP,cliente250@email.com,1104.0,39.0,2027-01-08,5.0,364.73,10.0,2.98,08/01/2027,Carregador,Eletrônicos,137.9
251,Maria Souza,SP,cliente251@email.com,42.0,48.0,2024-02-11,4.0,581.34,0.0,29.74,11/02/2024,Cadeira,Moveis,182.53
251,Maria Souza,SP,cliente251@email.com,438.0,10.0,2025-03-13,4.0,337.49,20.0,48.63,13/03/2025,Carregador,Eletrônicos,319.98
