id_venda,id_produto,id_cliente,data_venda,quantidade,preco_unitario,desconto_percent,frete,data_venda_formatada,nome_produto,categoria,preco_custo,nome_cliente,estado,email
807,61,44,2026-03-17,2.0,33.66,0.0,30.16,17/03/2026,Romance,Eletrônicos,7.57,Carlos José,SP,cliente44@email.com
808,12,132,2026-03-18,1.0,318.41,0.0,7.28,18/03/2026,Carregador,Vestuário,296.99,Ana Paula,ES,cliente132@email.com
809,78,18,2026-03-19,2.0,123.3,0.0,36.32,19/03/2026,Cadeira,Vestuário,24.22,Carlos José,SP,cliente18@email.com
810,56,93,2026-03-20,2.0,499.51,0.0,10.37,20/03/2026,Camiseta Pro,Casa,151.77,Pedro  Santos,SP,cliente93@email.com
811,18,294,2026-03-21,6.0,56.72,0.0,21.65,21/03/2026,Camiseta Premium,Alimentos,324.33,,,
812,27,148,2026-03-22,2.0,41.17,0.0,32.33,22/03/2026,Smartphone,Vestuário,237.62,Ana Paula,SP,cliente148@email.com
813,28,172,2026-03-23,3.0,178.54,15.0,13.6,23/03/2026,Ficção Científica Pro,Casa,143.38,Carlos José,ES,cliente172@email.com
814,80,51,2026-03-24,3.0,200.73,15.0,19.21,24/03/2026,Carregador,Eletrônicos,270.86,Maria Souza,SP,cliente51@email.com
815,52,19,2026-04-24,4.0,189.47,0.0,36.71,24/04/2026,Ficção Científica,Eletrônicos,425.09,João Silva,SP,cliente19@email.com
816,16,120,2026-03-26,2.0,208.35,0.0,46.9,26/03/2026,Camiseta,Vestuário,220.03,Carlos José,RJ,cliente120@email.com
817,77,225,2026-03-27,2.0,445.43,10.0,26.46,27/03/2026,Feijão,Vestuário,128.87,Carlos José,MG,cliente225@email.com
818,58,66,2026-05-27,3.0,672.93,5.0,0.5,27/05/2026,Romance,Alimentos,131.82,João Silva,SP,cliente66@email.com
819,9,141,2026-03-29,4.0,437.2,15.0,16.92,29/03/2026,Feijão,Alimentos,256.86,Pedro  Santos,ES,cliente141@email.com
820,26,189,2026-03-30,5.0,499.15,0.0,19.93,30/03/2026,Ficção Científica,Livros,497.3,Ana Paula,SP,cliente189@email.com
822,77,98,2026-05-01,0.0,499.82,10.0,21.81,01/05/2026,Feijão,Vestuário,128.87,Maria Souza,SP,cliente98@email.com
823,36,158,2026-04-02,3.0,475.76,0.0,31.63,02/04/2026,Ficção Científica Pro,Vestuário,42.3,Maria Souza,MG,cliente158@email.com
824,9,246,2026-04-03,2.0,33.67,10.0,6.06,03/04/2026,Feijão,Alimentos,256.86,Carlos José,RJ,cliente246@email.com
825,47,236,2026-04-04,5.0,457.01,0.0,13.63,04/04/2026,Mesa,Alimentos,337.22,João Silva,ES,cliente236@email.com
826,78,33,2026-04-05,4.0,58.01,0.0,25.38,05/04/2026,Cadeira,Vestuário,24.22,Ana Paula,RJ,cliente33@email.com
827,51,241,2026-04-06,1.0,36.54,10.0,15.78,06/04/2026,Romance,Eletrônicos,164.66,Pedro  Santos,MG,cliente241@email.com
828,76,275,2026-04-07,1.0,630.89,5.0,49.55,07/04/2026,Cadeira,Vestuário,430.9,Maria Souza,SP,cliente275@email.com
829,57,71,2026-04-08,2.0,445.29,20.0,21.57,08/04/2026,Mesa,Casa,212.79,Ana Paula,RJ,cliente71@email.com
830,32,216,2026-04-09,2.0,455.68,10.0,43.49,09/04/2026,Notebook,Eletrônicos,168.72,,,
831,67,79,2026-06-09,2.0,257.92,5.0,44.83,09/06/2026,Mesa Pro,Livros,443.88,Carlos José,MG,cliente79@email.com
832,57,169,2026-04-11,3.0,75.63,5.0,41.8,11/04/2026,Mesa,Casa,212.79,Ana Paula,MG,cliente169@email.com
833,54,298,2026-04-12,0.0,180.14,5.0,2.34,12/04/2026,Fone,Vestuário,355.91,Carlos José,SP,cliente298@email.com
834,16,180,2026-04-13,0.0,102.17,0.0,47.39,13/04/2026,Camiseta,Vestuário,220.03,Carlos José,SP,cliente180@email.com
835,62,116,2026-04-14,3.0,20.53,0.0,6.44,14/04/2026,Calça Jeans,Alimentos,315.81,João Silva,SP,cliente116@email.com
836,56,260,2026-04-15,2.0,67.83,5.0,1.72,15/04/2026,Camiseta Pro,Casa,151.77,João Silva,RJ,cliente260@email.com
837,23,260,2026-04-16,5.0,664.13,0.0,20.72,16/04/2026,Mesa,Alimentos,288.14,João Silva,RJ,cliente260@email.com
838,17,5,2026-04-17,4.0,527.81,0.0,9.73,17/04/2026,Calça Jeans,Alimentos,178.29,,,
839,80,297,2026-04-18,1.0,215.85,0.0,9.21,18/04/2026,Carregador,Eletrônicos,270.86,João Silva,SP,cliente297@email.com
840,38,108,2026-04-19,4.0,82.01,0.0,14.39,19/04/2026,Ficção Científica,Alimentos,99.5,Maria Souza,ES,cliente108@email.com
841,72,117,2026-04-20,6.0,575.2,0.0,12.42,20/04/2026,Romance Premium,Vestuário,167.44,Carlos José,SP,cliente117@email.com
842,30,13,2026-04-21,2.0,450.53,10.0,34.24,21/04/2026,Calça Jeans,Livros,375.12,Maria Souza,SP,cliente13@email.com
843,58,142,2026-04-22,1.0,460.02,5.0,9.34,22/04/2026,Romance,Alimentos,131.82,Maria Souza,SP,cliente142@email.com
844,78,188,2026-03-24,4.0,452.37,5.0,27.16,24/03/2026,Cadeira,Vestuário,24.22,Carlos José,RJ,cliente188@email.com
845,22,281,2026-04-24,6.0,272.59,10.0,49.32,24/04/2026,Notebook,Alimentos,252.1,João Silva,MG,cliente281@email.com
846,17,115,2026-04-25,2.0,671.36,0.0,21.62,25/04/2026,Calça Jeans,Alimentos,178.29,Maria Souza,MG,cliente115@email.com
847,15,236,2026-04-26,5.0,330.11,0.0,32.09,26/04/2026,Carregador,Eletrônicos,453.52,João Silva,ES,cliente236@email.com
848,48,10,2026-04-27,2.0,33.57,5.0,48.47,27/04/2026,Cadeira,Eletrônicos,182.53,,,
849,32,199,2026-03-29,1.0,271.49,0.0,6.88,29/03/2026,Notebook,Eletrônicos,168.72,Pedro  Santos,RJ,cliente199@email.com
850,77,252,2026-04-29,3.0,168.29,5.0,20.93,29/04/2026,Feijão,Vestuário,128.87,Ana Paula,SP,cliente252@email.com
851,40,50,2026-05-30,1.0,110.87,0.0,42.51,30/05/2026,Cadeira,Vestuário,245.21,Pedro  Santos,SP,cliente50@email.com
852,57,142,2026-05-01,1.0,543.02,10.0,46.62,01/05/2026,Mesa,Casa,212.79,Maria Souza,SP,cliente142@email.com
853,58,271,2026-05-02,2.0,75.57,10.0,30.06,02/05/2026,Romance,Alimentos,131.82,Maria Souza,MG,cliente271@email.com
854,16,16,2026-05-03,2.0,459.62,5.0,7.17,03/05/2026,Camiseta,Vestuário,220.03,João Silva,SP,cliente16@email.com
855,28,2,2026-07-03,1.0,268.24,10.0,45.07,03/07/2026,Ficção Científica Pro,Casa,143.38,Ana Paula,RJ,cliente2@email.com
856,1,158,2026-05-05,1.0,551.32,0.0,8.72,05/05/2026,Romance Pro,Eletrônicos,13.95,Maria Souza,MG,cliente158@email.com
857,41,30,2026-05-06,3.0,250.08,5.0,17.64,06/05/2026,Smartphone,Eletrônicos,189.48,Ana Paula,SP,cliente30@email.com
858,48,82,2026-04-07,3.0,337.35,5.0,18.78,07/04/2026,Cadeira,Eletrônicos,182.53,Carlos José,SP,cliente82@email.com
859,31,31,2026-05-08,1.0,112.23,0.0,22.36,08/05/2026,Notebook Pro,,476.77,Carlos José,SP,cliente31@email.com
860,36,236,2026-05-09,3.0,666.38,0.0,39.51,09/05/2026,Ficção Científica Pro,Vestuário,42.3,João Silva,ES,cliente236@email.com
861,33,148,2026-05-10,4.0,474.46,15.0,40.11,10/05/2026,Calça Jeans,Vestuário,278.62,Ana Paula,SP,cliente148@email.com
862,33,177,2026-04-11,3.0,98.39,0.0,35.98,11/04/2026,Calça Jeans,Vestuário,278.62,Maria Souza,RJ,cliente177@email.com
863,23,35,2026-05-12,3.0,369.55,0.0,1.11,12/05/2026,Mesa,Alimentos,288.14,Ana Paula,ES,cliente35@email.com
864,60,23,2026-06-12,5.0,290.49,5.0,28.24,12/06/2026,Camiseta,Eletrônicos,45.39,Pedro  Santos,MG,cliente23@email.com
865,79,106,2026-06-13,2.0,485.56,0.0,37.37,13/06/2026,Smartphone,Casa,155.12,João Silva,ES,cliente106@email.com
866,30,97,2026-05-15,1.0,719.42,10.0,22.23,15/05/2026,Calça Jeans,Livros,375.12,,,
867,45,230,2026-05-16,1.0,204.94,10.0,47.25,16/05/2026,Ficção Científica,Livros,39.86,Pedro  Santos,SP,cliente230@email.com
868,80,227,2026-05-17,3.0,131.29,15.0,41.19,17/05/2026,Carregador,Eletrônicos,270.86,Ana Paula,RJ,cliente227@email.com
869,39,100,2026-05-18,2.0,352.53,0.0,31.91,18/05/2026,Carregador,Livros,137.9,Pedro  Santos,ES,cliente100@email.com
870,45,55,2026-06-18,6.0,177.61,10.0,3.12,18/06/2026,Ficção Científica,Livros,39.86,Ana Paula,MG,cliente55@email.com
871,78,195,2026-07-19,0.0,423.12,20.0,32.62,19/07/2026,Cadeira,Vestuário,24.22,Pedro  Santos,RJ,cliente195@email.com
872,12,8,2026-05-21,3.0,663.25,0.0,45.58,21/05/2026,Carregador,Vestuário,296.99,João Silva,RJ,cliente8@email.com
873,32,128,2026-05-22,4.0,483.26,0.0,18.97,22/05/2026,Notebook,Eletrônicos,168.72,Carlos José,MG,cliente128@email.com
874,56,32,2026-05-23,5.0,57.24,20.0,41.91,23/05/2026,Camiseta Pro,Casa,151.77,João Silva,SP,cliente32@email.com
875,24,93,2026-05-24,1.0,189.78,0.0,15.66,24/05/2026,Calça Jeans,Vestuário,385.43,Pedro  Santos,SP,cliente93@email.com
876,13,7,2026-05-25,2.0,608.85,0.0,28.51,25/05/2026,Fone,Vestuário,489.55,Carlos José,RJ,cliente7@email.com
877,20,258,2026-05-26,2.0,107.9,0.0,32.42,26/05/2026,Romance,Vestuário,432.76,Ana Paula,SP,cliente258@email.com
878,79,220,2026-05-27,2.0,215.89,0.0,33.9,27/05/2026,Smartphone,Casa,155.12,Ana Paula,SP,cliente220@email.com
879,56,240,2026-05-28,4.0,169.54,0.0,44.13,28/05/2026,Camiseta Pro,Casa,151.77,João Silva,RJ,cliente240@email.com
880,53,106,2026-05-29,3.0,403.47,5.0,11.73,29/05/2026,Carregador,Casa,72.63,João Silva,ES,cliente106@email.com
881,68,36,2026-05-30,2.0,130.1,10.0,13.12,30/05/2026,Cadeira,Casa,18.67,Maria Souza,SP,cliente36@email.com
882,54,45,2026-05-31,1.0,182.52,0.0,35.2,31/05/2026,Fone,Vestuário,355.91,Ana Paula,RJ,cliente45@email.com
883,34,298,2026-07-31,2.0,20.23,15.0,8.86,31/07/2026,Ficção Científica,Alimentos,288.28,Carlos José,SP,cliente298@email.com
884,28,9,2026-06-02,4.0,103.32,5.0,23.21,02/06/2026,Ficção Científica Pro,Casa,143.38,Ana Paula,RJ,cliente9@email.com
886,2,177,2026-08-03,4.0,183.3,0.0,7.05,03/08/2026,Fone Pro,Eletrônicos,249.48,Maria Souza,RJ,cliente177@email.com
887,26,130,2026-06-05,2.0,495.63,15.0,33.94,05/06/2026,Ficção Científica,Livros,497.3,Pedro  Santos,MG,cliente130@email.com
888,51,195,2026-07-06,3.0,363.54,0.0,37.37,06/07/2026,Romance,Eletrônicos,164.66,Pedro  Santos,RJ,cliente195@email.com
889,47,11,2026-06-07,0.0,522.84,10.0,5.77,07/06/2026,Mesa,Alimentos,337.22,João Silva,ES,cliente11@email.com
890,26,122,2026-06-08,3.0,235.28,20.0,11.39,08/06/2026,Ficção Científica,Livros,497.3,Pedro  Santos,MG,cliente122@email.com
891,75,235,2026-06-09,3.0,7.37,0.0,4.95,09/06/2026,Cadeira Pro,Eletrônicos,420.27,João Silva,RJ,cliente235@email.com
892,74,31,2026-06-10,3.0,539.76,0.0,21.67,10/06/2026,Smartphone,Casa,491.01,Carlos José,SP,cliente31@email.com
893,61,224,2026-06-11,1.0,570.23,15.0,6.31,11/06/2026,Romance,Eletrônicos,7.57,Carlos José,SP,cliente224@email.com
894,23,153,2026-06-12,3.0,358.97,5.0,21.86,12/06/2026,Mesa,Alimentos,288.14,João Silva,ES,cliente153@email.com
895,37,212,2026-06-13,1.0,286.51,15.0,36.6,13/06/2026,Notebook,Eletrônicos,156.32,Ana Paula,SP,cliente212@email.com
896,41,92,2026-06-14,4.0,231.53,20.0,34.17,14/06/2026,Smartphone,Eletrônicos,189.48,Maria Souza,RJ,cliente92@email.com
897,52,129,2026-06-15,0.0,285.2,0.0,14.02,15/06/2026,Ficção Científica,Eletrônicos,425.09,Pedro  Santos,SP,cliente129@email.com
898,49,197,2026-07-16,4.0,568.43,15.0,33.69,16/07/2026,Cadeira,Vestuário,130.81,Maria Souza,SP,cliente197@email.com
899,27,42,2026-06-17,3.0,688.7,0.0,46.39,17/06/2026,Smartphone,Vestuário,237.62,Maria Souza,MG,cliente42@email.com
900,6,228,2026-06-18,3.0,350.51,0.0,17.38,18/06/2026,Calça Jeans,Eletrônicos,361.87,,,
901,74,194,2026-08-18,2.0,79.94,5.0,16.46,18/08/2026,Smartphone,Casa,491.01,Ana Paula,SP,cliente194@email.com
902,66,18,2026-06-20,4.0,438.27,0.0,28.57,20/06/2026,Feijão Premium,Livros,30.13,Carlos José,SP,cliente18@email.com
903,24,243,2026-06-21,3.0,458.81,5.0,12.28,21/06/2026,Calça Jeans,Vestuário,385.43,Maria Souza,SP,cliente243@email.com
904,38,276,2026-06-22,3.0,496.37,5.0,32.58,22/06/2026,Ficção Científica,Alimentos,99.5,Maria Souza,MG,cliente276@email.com
905,28,127,2026-06-23,3.0,169.85,0.0,41.61,23/06/2026,Ficção Científica Pro,Casa,143.38,João Silva,SP,cliente127@email.com
906,28,75,2026-05-25,7.0,282.6,15.0,22.97,25/05/2026,Ficção Científica Pro,Casa,143.38,Maria Souza,ES,cliente75@email.com
907,66,62,2026-06-25,6.0,294.9,10.0,33.98,25/06/2026,Feijão Premium,Livros,30.13,Maria Souza,ES,cliente62@email.com
909,46,186,2026-06-27,3.0,414.18,0.0,1.93,27/06/2026,Smartphone,Alimentos,108.41,João Silva,SP,cliente186@email.com
910,69,178,2026-06-28,3.0,370.86,20.0,9.17,28/06/2026,Carregador Pro,Livros,291.54,Maria Souza,RJ,cliente178@email.com
911,75,166,2026-06-29,4.0,228.12,15.0,44.68,29/06/2026,Cadeira Pro,Eletrônicos,420.27,João Silva,SP,cliente166@email.com
912,74,183,2026-06-30,1.0,279.52,0.0,46.94,30/06/2026,Smartphone,Casa,491.01,Carlos José,ES,cliente183@email.com
913,43,28,2026-07-01,1.0,362.27,0.0,39.02,01/07/2026,Carregador,Vestuário,422.89,João Silva,RJ,cliente28@email.com
914,59,247,2026-08-31,6.0,230.15,15.0,46.06,31/08/2026,Mesa,Livros,307.7,Maria Souza,MG,cliente247@email.com
915,2,22,2026-09-01,8.0,374.32,10.0,15.31,01/09/2026,Fone Pro,Eletrônicos,249.48,Carlos José,SP,cliente22@email.com
916,15,96,2026-07-04,1.0,460.62,0.0,12.39,04/07/2026,Carregador,Eletrônicos,453.52,Maria Souza,RJ,cliente96@email.com
917,37,122,2026-06-05,2.0,624.64,5.0,19.22,05/06/2026,Notebook,Eletrônicos,156.32,Pedro  Santos,MG,cliente122@email.com
918,71,250,2026-09-04,4.0,77.2,5.0,2.77,04/09/2026,Fone,Alimentos,337.65,Maria Souza,SP,cliente250@email.com
919,20,137,2026-07-07,4.0,353.16,15.0,40.49,07/07/2026,Romance,Vestuário,432.76,Ana Paula,MG,cliente137@email.com
920,35,277,2026-07-08,4.0,296.9,0.0,49.21,08/07/2026,Carregador,Livros,490.26,Maria Souza,SP,cliente277@email.com
921,34,61,2026-07-09,2.0,365.14,5.0,41.2,09/07/2026,Ficção Científica,Alimentos,288.28,Ana Paula,SP,cliente61@email.com
922,31,250,2026-07-10,5.0,13.22,0.0,27.75,10/07/2026,Notebook Pro,,476.77,Maria Souza,SP,cliente250@email.com
923,19,95,2026-07-11,5.0,691.59,0.0,14.76,11/07/2026,Romance,Vestuário,336.12,Ana Paula,RJ,cliente95@email.com
924,68,296,2026-07-12,2.0,13.41,15.0,9.88,12/07/2026,Cadeira,Casa,18.67,Pedro  Santos,SP,cliente296@email.com
925,24,184,2026-08-12,2.0,364.82,10.0,18.2,12/08/2026,Calça Jeans,Vestuário,385.43,,,
926,39,260,2026-07-14,6.0,43.36,10.0,33.35,14/07/2026,Carregador,Livros,137.9,João Silva,RJ,cliente260@email.com
927,54,287,2026-07-15,7.0,341.0,5.0,22.35,15/07/2026,Fone,Vestuário,355.91,Maria Souza,MG,cliente287@email.com
929,17,186,2026-09-15,3.0,337.54,0.0,42.71,15/09/2026,Calça Jeans,Alimentos,178.29,João Silva,SP,cliente186@email.com
930,19,69,2026-07-18,2.0,98.82,15.0,5.12,18/07/2026,Romance,Vestuário,336.12,Pedro  Santos,RJ,cliente69@email.com
931,48,261,2026-09-17,6.0,678.82,0.0,6.58,17/09/2026,Cadeira,Eletrônicos,182.53,,,
932,35,115,2026-07-20,1.0,358.57,0.0,33.81,20/07/2026,Carregador,Livros,490.26,Maria Souza,MG,cliente115@email.com
933,32,8,2026-07-21,4.0,275.42,5.0,11.54,21/07/2026,Notebook,Eletrônicos,168.72,João Silva,RJ,cliente8@email.com
934,47,265,2026-07-22,1.0,287.13,15.0,39.55,22/07/2026,Mesa,Alimentos,337.22,Carlos José,ES,cliente265@email.com
935,47,271,2026-07-23,1.0,212.34,15.0,29.57,23/07/2026,Mesa,Alimentos,337.22,Maria Souza,MG,cliente271@email.com
936,64,249,2026-07-24,3.0,293.27,5.0,11.49,24/07/2026,Fone,Livros,40.12,Ana Paula,SP,cliente249@email.com
937,46,105,2026-07-25,4.0,437.92,5.0,23.93,25/07/2026,Smartphone,Alimentos,108.41,Carlos José,ES,cliente105@email.com
938,35,263,2026-07-26,5.0,165.48,0.0,20.3,26/07/2026,Carregador,Livros,490.26,Carlos José,ES,cliente263@email.com
939,17,224,2026-07-27,2.0,107.58,0.0,43.66,27/07/2026,Calça Jeans,Alimentos,178.29,Carlos José,SP,cliente224@email.com
940,42,271,2026-07-28,4.0,578.92,15.0,1.61,28/07/2026,Cadeira Pro,Casa,200.37,Maria Souza,MG,cliente271@email.com
941,29,165,2026-08-28,3.0,288.22,10.0,44.79,28/08/2026,Feijão,Vestuário,442.33,Ana Paula,RJ,cliente165@email.com
942,70,83,2026-07-30,3.0,446.21,0.0,32.6,30/07/2026,Carregador,Alimentos,222.04,Pedro  Santos,MG,cliente83@email.com
944,14,134,2026-08-01,4.0,655.44,5.0,0.13,01/08/2026,Mesa,Vestuário,245.94,Carlos José,SP,cliente134@email.com
945,24,211,2026-08-02,1.0,401.6,0.0,31.41,02/08/2026,Calça Jeans,Vestuário,385.43,Carlos José,SP,cliente211@email.com
946,57,92,2026-08-03,4.0,417.64,0.0,29.42,03/08/2026,Mesa,Casa,212.79,Maria Souza,RJ,cliente92@email.com
947,50,127,2026-09-03,1.0,515.98,0.0,26.86,03/09/2026,Notebook,Alimentos,151.17,João Silva,SP,cliente127@email.com
948,57,191,2026-08-05,1.0,536.1,0.0,39.29,05/08/2026,Mesa,Casa,212.79,Ana Paula,RJ,cliente191@email.com
949,61,159,2026-08-06,2.0,40.74,10.0,27.79,06/08/2026,Romance,Eletrônicos,7.57,,,
950,39,10,2026-08-07,0.0,194.15,15.0,42.85,07/08/2026,Carregador,Livros,137.9,,,
951,55,107,2026-08-08,1.0,566.69,0.0,11.63,08/08/2026,Camiseta,Eletrônicos,278.65,Ana Paula,ES,cliente107@email.com
952,36,87,2026-08-09,2.0,489.34,5.0,40.3,09/08/2026,Ficção Científica Pro,Vestuário,42.3,Maria Souza,SP,cliente87@email.com
953,37,67,2026-08-10,2.0,675.73,0.0,8.97,10/08/2026,Notebook,Eletrônicos,156.32,Carlos José,SP,cliente67@email.com
954,14,62,2026-08-11,0.0,428.44,5.0,40.66,11/08/2026,Mesa,Vestuário,245.94,Maria Souza,ES,cliente62@email.com
955,27,146,2026-08-12,3.0,151.01,15.0,47.02,12/08/2026,Smartphone,Vestuário,237.62,Ana Paula,ES,cliente146@email.com
956,31,153,2026-08-13,3.0,249.91,5.0,16.78,13/08/2026,Notebook Pro,,476.77,João Silva,ES,cliente153@email.com
957,73,107,2026-08-14,3.0,527.08,15.0,26.49,14/08/2026,Romance,Casa,81.75,Ana Paula,ES,cliente107@email.com
958,44,148,2026-10-14,1.0,592.78,5.0,32.92,14/10/2026,Fone,Vestuário,465.36,Ana Paula,SP,cliente148@email.com
959,68,186,2026-09-15,1.0,310.76,10.0,3.97,15/09/2026,Cadeira,Casa,18.67,João Silva,SP,cliente186@email.com
960,48,178,2026-09-16,6.0,82.31,5.0,24.7,16/09/2026,Cadeira,Eletrônicos,182.53,Maria Souza,RJ,cliente178@email.com
961,57,266,2026-08-18,0.0,171.52,15.0,18.03,18/08/2026,Mesa,Casa,212.79,Ana Paula,ES,cliente266@email.com
962,75,149,2026-08-19,2.0,172.63,0.0,43.62,19/08/2026,Cadeira Pro,Eletrônicos,420.27,Pedro  Santos,ES,cliente149@email.com
963,22,247,2026-08-20,4.0,409.74,10.0,43.83,20/08/2026,Notebook,Alimentos,252.1,Maria Souza,MG,cliente247@email.com
964,4,254,2026-08-21,5.0,436.23,15.0,35.04,21/08/2026,Camiseta,Eletrônicos,186.4,,,
965,72,29,2026-08-22,3.0,357.79,0.0,32.79,22/08/2026,Romance Premium,Vestuário,167.44,Carlos José,RJ,cliente29@email.com
966,46,266,2026-08-23,2.0,497.27,0.0,36.68,23/08/2026,Smartphone,Alimentos,108.41,Ana Paula,ES,cliente266@email.com
967,59,13,2026-08-24,2.0,144.59,0.0,18.3,24/08/2026,Mesa,Livros,307.7,Maria Souza,SP,cliente13@email.com
969,11,151,2026-08-26,3.0,138.71,0.0,27.69,26/08/2026,Carregador,Vestuário,128.98,Ana Paula,ES,cliente151@email.com
970,31,50,2026-08-27,1.0,470.21,0.0,46.9,27/08/2026,Notebook Pro,,476.77,Pedro  Santos,SP,cliente50@email.com
971,11,215,2026-08-28,5.0,423.4,20.0,36.2,28/08/2026,Carregador,Vestuário,128.98,João Silva,SP,cliente215@email.com
972,56,132,2026-09-28,1.0,485.29,0.0,27.55,28/09/2026,Camiseta Pro,Casa,151.77,Ana Paula,ES,cliente132@email.com
973,38,113,2026-08-30,4.0,171.32,15.0,38.52,30/08/2026,Ficção Científica,Alimentos,99.5,Pedro  Santos,SP,cliente113@email.com
974,21,252,2026-08-31,2.0,44.1,5.0,18.54,31/08/2026,Cadeiranan,,118.94,Ana Paula,SP,cliente252@email.com
975,10,53,2026-09-01,5.0,176.52,0.0,36.52,01/09/2026,Carregador,Eletrônicos,319.98,Carlos José,RJ,cliente53@email.com
976,26,130,2026-09-02,2.0,653.5,0.0,20.53,02/09/2026,Ficção Científica,Livros,497.3,Pedro  Santos,MG,cliente130@email.com
977,8,193,2026-09-03,6.0,276.22,5.0,13.98,03/09/2026,Notebook,Alimentos,273.56,Carlos José,SP,cliente193@email.com
978,8,79,2026-11-03,2.0,373.05,0.0,30.49,03/11/2026,Notebook,Alimentos,273.56,Carlos José,MG,cliente79@email.com
979,60,57,2026-09-05,1.0,197.86,10.0,34.34,05/09/2026,Camiseta,Eletrônicos,45.39,João Silva,ES,cliente57@email.com
980,72,97,2026-09-06,3.0,201.28,0.0,22.96,06/09/2026,Romance Premium,Vestuário,167.44,,,
981,34,198,2026-09-07,4.0,254.85,20.0,28.28,07/09/2026,Ficção Científica,Alimentos,288.28,Pedro  Santos,MG,cliente198@email.com
982,16,135,2026-09-08,3.0,190.15,20.0,34.7,08/09/2026,Camiseta,Vestuário,220.03,João Silva,SP,cliente135@email.com
983,13,147,2026-09-09,5.0,282.75,0.0,38.39,09/09/2026,Fone,Vestuário,489.55,João Silva,SP,cliente147@email.com
984,76,172,2026-09-10,4.0,14.88,20.0,44.78,10/09/2026,Cadeira,Vestuário,430.9,Carlos José,ES,cliente172@email.com
985,22,63,2026-09-11,3.0,110.58,15.0,17.73,11/09/2026,Notebook,Alimentos,252.1,Pedro  Santos,MG,cliente63@email.com
986,27,65,2026-09-12,1.0,258.62,10.0,47.57,12/09/2026,Smartphone,Vestuário,237.62,João Silva,ES,cliente65@email.com
987,64,295,2026-09-13,3.0,347.3,0.0,31.86,13/09/2026,Fone,Livros,40.12,João Silva,ES,cliente295@email.com
988,2,211,2026-09-14,1.0,223.03,10.0,39.39,14/09/2026,Fone Pro,Eletrônicos,249.48,Carlos José,SP,cliente211@email.com
989,26,109,2026-09-15,1.0,21.4,5.0,34.99,15/09/2026,Ficção Científica,Livros,497.3,Carlos José,RJ,cliente109@email.com
990,69,282,2026-11-15,4.0,284.25,20.0,10.28,15/11/2026,Carregador Pro,Livros,291.54,João Silva,SP,cliente282@email.com
991,30,172,2026-09-17,3.0,497.22,5.0,3.57,17/09/2026,Calça Jeans,Livros,375.12,Carlos José,ES,cliente172@email.com
992,8,12,2026-09-18,2.0,200.24,0.0,36.31,18/09/2026,Notebook,Alimentos,273.56,Maria Souza,SP,cliente12@email.com
993,38,220,2026-11-18,2.0,389.96,0.0,25.55,18/11/2026,Ficção Científica,Alimentos,99.5,Ana Paula,SP,cliente220@email.com
994,61,286,2026-09-20,6.0,171.7,10.0,35.11,20/09/2026,Romance,Eletrônicos,7.57,Carlos José,SP,cliente286@email.com
995,65,172,2026-11-20,3.0,306.06,5.0,23.84,20/11/2026,Romance,Vestuário,201.41,Carlos José,ES,cliente172@email.com
996,67,236,2026-09-22,1.0,449.58,0.0,15.61,22/09/2026,Mesa Pro,Livros,443.88,João Silva,ES,cliente236@email.com
997,46,166,2026-08-24,4.0,53.62,0.0,14.25,24/08/2026,Smartphone,Alimentos,108.41,João Silva,SP,cliente166@email.com
998,72,187,2026-09-24,0.0,379.98,5.0,36.53,24/09/2026,Romance Premium,Vestuário,167.44,João Silva,MG,cliente187@email.com
999,43,170,2026-09-25,5.0,67.09,0.0,13.84,25/09/2026,Carregador,Vestuário,422.89,João Silva,RJ,cliente170@email.com
1000,59,52,2026-09-26,5.0,205.99,0.0,35.73,26/09/2026,Mesa,Livros,307.7,João Silva,ES,cliente52@email.com
1002,72,120,2026-11-27,1.0,229.38,5.0,38.54,27/11/2026,Romance Premium,Vestuário,167.44,Carlos José,RJ,cliente120@email.com
1003,35,105,2026-09-29,2.0,203.78,5.0,7.14,29/09/2026,Carregador,Livros,490.26,Carlos José,ES,cliente105@email.com
1004,39,162,2026-09-30,4.0,264.96,0.0,10.25,30/09/2026,Carregador,Livros,137.9,Pedro  Santos,ES,cliente162@email.com
1006,4,41,2026-10-02,4.0,330.41,0.0,28.01,02/10/2026,Camiseta,Eletrônicos,186.4,Carlos José,SP,cliente41@email.com
1007,80,165,2026-11-02,4.0,363.46,0.0,10.19,02/11/2026,Carregador,Eletrônicos,270.86,Ana Paula,RJ,cliente165@email.com
1008,77,160,2026-12-03,3.0,534.47,0.0,45.14,03/12/2026,Feijão,Vestuário,128.87,Pedro  Santos,SP,cliente160@email.com
1009,51,264,2026-10-05,1.0,192.1,0.0,13.8,05/10/2026,Romance,Eletrônicos,164.66,Ana Paula,SP,cliente264@email.com
1010,5,18,2026-10-06,3.0,565.54,0.0,21.05,06/10/2026,Fone Premium,Eletrônicos,373.36,Carlos José,SP,cliente18@email.com
1011,55,173,2026-10-07,2.0,218.78,0.0,10.11,07/10/2026,Camiseta,Eletrônicos,278.65,Maria Souza,SP,cliente173@email.com
1012,20,33,2026-10-08,3.0,311.27,10.0,19.4,08/10/2026,Romance,Vestuário,432.76,Ana Paula,RJ,cliente33@email.com
1013,24,261,2026-12-08,4.0,52.83,10.0,24.58,08/12/2026,Calça Jeans,Vestuário,385.43,,,
